region,SoC,T_MGB,w_MGB,dw_MGB,v,v_next,gear,actor_mu,actor_sigma,a_sac,a_argmaxQ,a_argmaxR,a_ecms,u_ecms,mode_sac,mode_argmaxQ,mode_ecms,r_OFF,r_ASSIST,r_LPS,Q_OFF,Q_ASSIST,Q_LPS,dr_OFF_ASSIST,dQ_OFF_ASSIST,dr_OFF_LPS,dQ_OFF_LPS,eq_eff_ecms_units,t_ce_sac,t_em_sac,p_batt_sac,next_soc_sac,t_ce_ecms,t_em_ecms,p_batt_ecms,next_soc_ecms,ERROR_critic,ERROR_reward,dSoC_ecms_minus_sac,discharge_ecms_minus_sac
15-30,0.31995087858308224,24.384565683441387,29.932418545335533,19.954945696890356,1.0683889389038086,1.602555513381958,1,-0.9696044921875,0.26695847511291504,-0.7485304327960538,1.0,-1.0,-1.0,-0.85,LPS,OFF,LPS,-0.12526149958039628,-0.12173510261362004,-0.11706043019632958,-0.16380265355110168,-0.17404159903526306,-0.17546311020851135,-0.0035263969667762435,0.010238945484161377,-0.0082010693840667,0.011660456657409668,3.4870537816324703,37.708989074750434,-13.324423391309045,-241.45804747268716,0.3201033198734436,45.11144651436656,-20.72688083092518,-405.7423020415464,0.32020701027821147,-0.01615680754184723,0.001156552537945374,0.0001036904047678755,-164.28425456885924
15-30,0.32062216233778623,22.469354981003363,69.84126791656018,19.954945696890356,2.1367499828338623,2.6709444522857666,1,-1.1275551319122314,0.30323636531829834,-0.8101808507206756,1.0,-1.0,-1.0,-0.85,LPS,OFF,LPS,-0.131245987729491,-0.12426479348454704,-0.11465563727870771,-0.16439439356327057,-0.15614837408065796,-0.15836778283119202,-0.006981194244943964,-0.00824601948261261,-0.01659035045078329,-0.006026610732078552,3.4789465199059713,36.11146336232684,-13.642108381323473,-623.1145812634608,0.32101536306674805,41.56830671485622,-19.098951733852857,-927.4563884106587,0.321207290888091,-0.004737555980682373,0.0020165583166436435,0.00019192782134297426,-304.341807147198
15-30,0.3219656305316308,21.997087286138935,109.7511593103409,19.954945696890356,3.205138921737671,3.7393054962158203,1,-1.0885957479476929,0.305218905210495,-0.7963650391194216,1.0,-1.0,0.9199999999999999,0.976875,LPS,OFF,OFF,-0.1351568580485672,-0.12957793562990827,-0.1232526666619512,-0.1643836498260498,-0.15983828902244568,-0.16886335611343384,-0.005578922418658927,-0.004545360803604126,-0.011904191386615998,0.004479706287384033,3.4627211186618623,35.35246170986615,-13.355374423727213,-994.7120882610267,0.3225928637975185,0.46875,21.528337286138935,3186.1854446169864,0.31995087002252276,0.020769834518432617,-0.002544759723757853,-0.0026419937749957434,4180.897532878013
15-30,0.31763459827679935,21.83441275996098,149.66000868156556,19.954945696890356,4.273499965667725,4.807694435119629,1,-1.0762895345687866,0.3024604320526123,-0.7918190706466534,1.0,-1.0,0.9199999999999999,0.976875,LPS,OFF,OFF,-0.13737758186451543,-0.12915769232796062,-0.11910142466348334,-0.189430832862854,-0.1902921348810196,-0.19217702746391296,-0.008219889536554809,0.0008613020181655884,-0.018276157201032095,0.00274619460105896,3.515028077961525,35.091020507080145,-13.256607747119167,-1393.7325601243322,0.3185145543063227,0.46875,21.36566275996098,4130.146720972251,0.3150172248977218,0.018431246280670166,-0.007330542551004682,-0.003497329408600869,5523.879281096583
15-30,0.3121448353126679,21.80236084171666,189.56990007534625,19.954945696890356,5.341888904571533,5.876055717468262,1,-1.1022846698760986,0.30607712268829346,-0.8013181786255299,1.0,-1.0,0.8400000000000001,0.95375,LPS,OFF,OFF,-0.15668329940227926,-0.14637583377691715,-0.13302363617752888,-0.223627507686615,-0.22031468152999878,-0.21537324786186218,-0.010307465625362111,-0.003312826156616211,-0.023659663224750382,-0.008254259824752808,3.5813293177200816,35.03950849561606,-13.237147653899402,-1781.3011598450787,0.31327138653323183,0.9375,20.86486084171666,5038.628924462593,0.30894348400312227,0.0074138343334198,-0.008471726878511443,-0.004327902530109562,6819.930084307672
15-30,0.3054443529358163,21.846468472597756,229.4787583527466,19.954945696890356,6.410250186920166,6.94444465637207,1,-1.1903743743896484,0.3187747299671173,-0.8306949404435103,1.0,-1.0,0.9199999999999999,0.976875,LPS,OFF,OFF,-0.17961511714918973,-0.16684665734163437,-0.1500077027267664,-0.26069554686546326,-0.2522020637989044,-0.2394661009311676,-0.012768459807555366,-0.008493483066558838,-0.029607414422423345,-0.021229445934295654,3.6622527185059126,35.77359212387883,-13.927123651281068,-2320.9752666415393,0.3069151719122298,0.46875,21.377718472597756,6136.444937965239,0.30153316850118467,0.0032858848571777344,-0.010709598049965907,-0.005382003411045111,8457.420204606778
15-30,0.29731033392796036,21.944547772229285,269.3886497465273,19.954945696890356,7.478639125823975,8.012833595275879,1,-1.3020033836364746,0.3338562846183777,-0.8622380072643004,-0.725,-1.0,0.9199999999999999,0.976875,LPS,LPS,OFF,-0.21651553806521812,-0.19333835287183804,-0.1708017711253817,-0.29983198642730713,-0.2907871901988983,-0.2633635997772217,-0.02317718519338008,-0.009044796228408813,-0.04571376693983642,-0.03646838665008545,3.760489299568541,36.600370748682415,-14.655822976453129,-2944.5013457862456,0.2991809025265844,0.46875,21.475797772229285,7121.802878681312,0.2927546954984076,-0.014881819486618042,-0.011421079046238736,-0.006426207028176811,10066.304224467558
15-30,0.29440980928853483,16.343808312410175,199.913200545311,0.0,13.88888931274414,13.88888931274414,3,0.9907757043838501,0.2434898465871811,0.7576928920861855,0.9000000000000001,-1.0,0.21500000000000008,0.699375,OFF,OFF,OFF,-0.24046947086741902,-0.2502542567482542,-0.23893786191466423,-0.23854458332061768,-0.26133057475090027,-0.2654690146446228,0.009784785880835173,0.022785991430282593,-0.0015316089527547816,0.026924431324005127,3.7955196607700423,1.5624999999999982,14.781308312410177,3475.6841233200284,0.29218977633225796,4.84375,11.500058312410175,2740.5730642075728,0.29266020149714644,-0.018657654523849487,0.005775478360903141,0.0004704251648884883,-735.1110591124557
15-30,0.2909276747282781,16.343808312410175,199.913200545311,0.0,13.88888931274414,13.88888931274414,3,0.7164090871810913,0.1772904247045517,0.6146800804596048,0.8250000000000002,-1.0,0.21500000000000008,0.699375,OFF,OFF,OFF,-0.15790846253814345,-0.16755021066678322,-0.1560378861027861,-0.19625455141067505,-0.22582373023033142,-0.22718077898025513,0.009641748128639771,0.029569178819656372,-0.0018705764353573462,0.030926227569580078,3.8375742703879037,2.34375,14.000058312410175,3302.543992581614,0.28881584006207345,4.84375,11.500058312410175,2740.5730642075728,0.2891758757707392,-0.019523397088050842,0.004312827837375133,0.0003600357086657735,-561.9709283740413
15-30,0.2874411765738961,16.343808312410175,199.913200545311,0.0,13.88888931274414,13.88888931274414,3,0.7135401368141174,0.18080689013004303,0.6128919617864045,0.8250000000000002,-1.0,0.21500000000000008,0.699375,OFF,OFF,OFF,-0.16319258673350517,-0.1726913786774693,-0.16098323864021383,-0.20313423871994019,-0.23391661047935486,-0.23483732342720032,0.009498791943964136,0.030782371759414673,-0.0022093480932913467,0.03170308470726013,3.879681580222913,2.34375,14.000058312410175,3302.543992581614,0.2853266883802487,4.84375,11.500058312410175,2740.5730642075728,0.2856871781883909,-0.01934334635734558,0.00433697668171748,0.0003604898081421837,-561.9709283740413
